geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,rn
44571,-12.9691026118478,-39.2633873289135,santo antônio de jesus,BA,1
44572,-12.9706625964232,-39.2647521620293,santo antonio de jesus,BA,1
44573,-12.9623034016905,-39.2400500983095,santo antonio de jesus,BA,1
44574,-12.9768967592837,-39.2530884189679,santo antônio de jesus,BA,1
44575,-13.005405131866,-39.1079237313192,muniz ferreira,BA,1
44580,-13.0474935,-39.454452,são miguel das matas,BA,1
44590,-12.7678095,-39.521655,santa teresinha,BA,1
44600,-12.1591857313033,-39.7405806597448,ipira,BA,1
44610,-11.8149037981121,-39.9051064350816,pintadas,BA,1
44620,-11.9618307000651,-40.166092820536,baixa grande,BA,1
44630,-11.7097353609929,-40.1507403588205,mairi,BA,1
44635,-11.6124504252201,-40.1331983576686,varzea da roca,BA,1
44640,-11.8062887372917,-39.3824021387171,riachão do jacuípe,BA,1
44642,-11.6077594090317,-39.6293716334648,nova fatima,BA,1
44645,-11.67070650036,-39.8405672594922,capela do alto alegre,BA,1
44650,-11.4701924495106,-39.7799595041046,gaviao,BA,1
44655,-11.8351769949198,-39.6122864866241,pe de serra,BA,1
44660,-12.1534465871738,-39.4581256103873,serra preta,BA,1
44670,-12.1499120925773,-39.2459915574586,anguera,BA,1
44680,-12.316199241895,-39.3062241241785,ipecaeta,BA,1
44690,-11.2565737285264,-40.9434676240829,várzea nova,BA,1
44695,-11.3788003561337,-40.0207917463557,capim grosso,BA,1
44698,-11.4285828975019,-39.8822561048895,sao jose do jacuipe,BA,1
44700,-11.182930379166,-40.5098989239842,jacobina,BA,1
44710,-11.4170471265698,-40.3018308585927,serrolandia,BA,1
44713,-11.4095951983737,-40.1215725222014,quixabeira,BA,1
44715,-11.5270816113317,-40.3114793553344,várzea do poço,BA,1
44718,-10.9702572899015,-41.0820674523984,ourolandia,BA,1
44720,-11.4409042350612,-40.5953524008896,miguel calmon,BA,1
44730,-11.0919638464446,-40.4316232161275,caém,BA,1
44740,-10.9409344579299,-40.4211868337575,saude,BA,1
44745,-10.8284758751592,-40.4951430014912,mirangaba,BA,1
44750,-11.1074717724852,-40.0702733142758,caldeirao grande,BA,1
44755,-10.8612681791421,-40.1332158684516,ponto novo,BA,1
44770,-10.7218289999999,-40.336424,pindobacu,BA,1
44775,-10.7308559999999,-40.1577245,filadélfia,BA,1
44780,-10.5700948651165,-40.2761050337522,antonio goncalves,BA,1
44790,-10.5127513238299,-40.3207068795709,campo formoso,BA,1
44798,-10.730652678097,-41.3228769669663,umburanas,BA,1
44800,-11.8651086277629,-40.4712289795794,mundo novo,BA,1
44830,-11.7315942672678,-40.557578876813,piritiba,BA,1
44840,-11.8491744966455,-40.7912256844027,tapiramuta,BA,1
44850,-11.5396942578525,-41.172636091057,morro do chapeu,BA,1
44880,-11.6972132568937,-41.4687444233836,cafarnaum,BA,1
44885,-11.9663146027507,-41.6415722252303,mulungu do morro,BA,1
44890,-11.6852582099656,-41.7708645543579,canarana,BA,1
44892,-11.8604596528192,-41.753969759258,salobro,BA,1
44895,-11.7626614839721,-41.9105045103948,barro alto,BA,1
44900,-11.3052506728639,-41.8722307776486,irecê,BA,1
44905,-11.3829345,-41.836392,lapao,BA,1
44910,-11.4764018862756,-41.5172388338539,america dourada,BA,1
44915,-11.2311677510487,-41.8750666603175,são gabriel,BA,1
44920,-11.3489458637639,-41.6582953064879,joao dourado,BA,1
44925,-11.0077588228572,-41.8906699096646,jussara,BA,1
44930,-11.2935814049266,-41.9955404504354,presidente dutra,BA,1
44940,-11.1379996769421,-42.1129958746374,central,BA,1
44950,-11.3291554673783,-42.1223303238715,uibai,BA,1
44960,-11.5486617158508,-41.979656422395,ibitita,BA,1
44970,-11.6390003999147,-42.0123587399476,ibipeba,BA,1
39580,-16.3750529999999,-43.4439034999999,francisco sa,MG,1
39585,-16.2400508398939,-43.2749548554614,catuni,MG,1
39590,-16.849275345509,-43.5873435995496,juramento,MG,1
39592,-16.8512750336528,-43.6987716488091,glaucilandia,MG,1
39594,-17.0625467826325,-43.3073055340705,itacambira,MG,1
39596,-16.8686759999999,-42.9678845,botumirim,MG,1
39597,-0.933179330227958,-48.2798854881097,adao colares,MG,1
39598,-16.7213954920876,-42.8643612061239,cristália,MG,1
39600,-16.8448328260499,-42.0693084833928,aracuai,MG,1
39602,-16.8546123848809,-42.0658067583896,aracuai,MG,1
39610,-16.6022972756734,-41.7762351659718,itinga,MG,1
39615,-16.7555871320837,-41.5098801217614,ponto dos volantes,MG,1
39620,-16.2208309182254,-41.4741328492814,medina,MG,1
39623,-19.8932373348325,-43.9863046834627,tuparece,MG,1
39625,-16.5601568644864,-41.4985822988636,itaobim,MG,1
39628,-16.2971047939841,-41.7941115936652,comercinho,MG,1
39629,-16.1920798159933,-41.7261677267928,agua branca de minas,MG,1
39630,-16.801646070694,-42.3416406878633,virgem da lapa,MG,1
39635,-16.524541038102,-42.1097262491601,coronel murta,MG,1
39640,-16.9509300429739,-42.4641800679399,berilo,MG,1
39642,-16.9273019999999,-42.6329135,jose goncalves de minas,MG,1
39644,-16.9928112287149,-42.3483178655127,francisco badaró,MG,1
39645,-17.0852176091274,-42.2573236407685,jenipapo de minas,MG,1
39648,-17.0973290021744,-42.5426607733079,chapada do norte,MG,1
39650,-17.2183866396467,-42.5845129123147,minas novas,MG,1
39655,-17.080516748663,-42.6943075509498,leme do prado,MG,1
39660,-17.2900079473944,-42.7362697323157,turmalina,MG,1
39662,-17.2574999999999,-43.0436099999999,cacaratiba,MG,1
39663,-17.3990644910635,-42.7341301949101,veredinha,MG,1
39664,-21.7705991812281,-43.3552302238444,mendonca,MG,1
39665,-17.5276703265257,-43.0168244804998,carbonita,MG,1
39670,-17.8592387400516,-42.8616271634843,itamarandiba,MG,1
39678,-17.8628537490427,-42.5592865897917,aricanduva,MG,1
39680,-17.6872153811056,-42.519598398373,capelinha,MG,1
39685,-17.7302060973145,-42.270434476907,angelândia,MG,1
39688,-17.6011375310438,-42.1620262418795,setubinha,MG,1
39690,-17.8516922165252,-42.0798933032604,malacacheta,MG,1
39695,-17.9562188685654,-42.0089023717934,franciscopolis,MG,1
39700,-18.5457127944287,-42.5625986614587,pecanha,MG,1
39703,-18.5309367387925,-42.6205468441814,cantagalo,MG,1
39704,-20.9253723894314,-42.8336199724581,sao geraldo do baguari,MG,1
39705,-18.541098,-42.75555525,sao joao evangelista,MG,1
39706,-18.6233827863851,-46.5088735827977,nelson de sena,MG,1
39707,-18.2754653990051,-42.668899211843,são josé do jacuri,MG,1
39708,-18.166134442927,-42.764546690611,frei lagonegro,MG,1
39710,-18.6169718584008,-42.2835875348494,coroaci,MG,1
39711,-19.9314093118513,-41.6919104306997,conceição de tronqueiras,MG,1
39715,-18.4739070964948,-42.3083150437135,virgolândia,MG,1
39716,-18.474657368586,-42.3081546191969,virgolandia,MG,1
39718,-18.4540407104774,-42.2505171081947,nacip raydan,MG,1
39720,-18.8180144541924,-42.48119124574,gonzaga,MG,1
39723,-19.8981927779759,-43.8996269124073,sao geraldo da piedade,MG,1
39725,-18.8310071161286,-42.4406508115526,santa efigenia de minas,MG,1
39728,-18.7809842783097,-42.3659226076583,sardoá,MG,1
39730,-18.822589344141,-42.7048329868685,virginópolis,MG,1
39735,-18.8033500167316,-42.6144219665368,divinolandia de minas,MG,1
39740,-18.6791487704838,-42.7748579711255,guanhaes,MG,1
45416,-13.4497149828796,-39.4216883276265,presidente tancredo neves,BA,1
45420,-13.4864403957066,-39.0444859720804,cairu,BA,1
45428,-23.4813389300594,-46.5922852389636,morro de sao paulo,BA,1
45430,-13.538574,-39.09859875,taperoa,BA,1
45435,-13.7347896969944,-39.1471890568135,itubera,BA,1
45436,-13.7618963067511,-39.3738093271748,pirai do norte,BA,1
45440,-13.603346187316,-39.0999587169232,nilo peçanha,BA,1
45443,-13.8225474613758,-39.1424562579633,igrapiuna,BA,1
45445,-13.9474168621851,-39.1122427999721,camamu,BA,1
45450,-13.7460891983318,-39.4872181158587,gandu,BA,1
45452,-13.8096604606137,-39.6215369608761,nova ibia,BA,1
45455,-13.7802375,-39.68577225,itamari,BA,1
45460,-13.6900453817926,-39.4800721805595,wenceslau guimaraes,BA,1
45465,-13.6055053207219,-39.4896248744656,teolândia,BA,1
45470,-13.2585753117713,-39.5674761555253,jequirica,BA,1
45480,-13.2279714369055,-39.5030192986345,mutuipe,BA,1
45490,-13.1819261686945,-39.428176906039,laje,BA,1
45500,-14.1610536330887,-39.3734550614255,ibirapitanga,BA,1
45520,-14.1020233164351,-39.0172473946563,maraú,BA,1
45530,-14.2799511786922,-38.9952578840191,itacare,BA,1
45534,-14.2779521026311,-38.9953741471734,itacare,BA,1
45540,-14.3225386318279,-39.4675502667325,gongogi,BA,1
45545,-14.3139650479741,-39.3212954667372,ubaitaba,BA,1
45550,-14.2100020544061,-39.5268377904656,ubata,BA,1
45560,-14.2079536243403,-39.6035827885212,barra do rocha,BA,1
45570,-14.1293185773183,-39.7331523217805,ipiau,BA,1
45580,-14.068299211785,-39.6392646851078,ibirataia,BA,1
45585,-14.2890780600387,-39.8484751153187,itagiba,BA,1
45590,-14.4351363578184,-39.903786337441,dario meira,BA,1
45600,-14.7912754710023,-39.2763715099833,itabuna,BA,1
45601,-14.8112694245346,-39.2941586751609,itabuna,BA,1
45602,-14.7882435401062,-39.2840848184835,itabuna,BA,1
45603,-14.7769754251914,-39.2774094202547,itabuna,BA,1
45604,-14.7798314737723,-39.2669213207052,itabuna,BA,1
41650,-12.9479725825261,-38.3844152608587,salvador,BA,1
41651,-12.9526085258118,-38.3901697748109,salvador,BA,1
41680,-12.9591820092091,-38.4038198902284,salvador,BA,1
41681,-12.9619084593048,-38.406854492521,salvador,BA,1
41701,-12.9388642504159,-38.4049704197455,salvador,BA,1
41705,-12.9748591272425,-38.4223017766526,salvador,BA,1
41706,-12.9760133544741,-38.4223069764049,salvador,BA,1
41710,-12.9754714280981,-38.421084588213,salvador,BA,1
41717,-12.8765016042184,-38.3355739278377,lauro de freitas,BA,1
41720,-12.9737466988574,-38.4390588717756,salvador,BA,1
41730,-12.9208220903954,-38.3573389916802,salvador,BA,1
41740,-12.9597933558197,-38.4075442188527,salvador,BA,1
41741,-12.963530303236,-38.4077293466456,salvador,BA,1
41745,-12.95038912924,-38.4359085,salvador,BA,1
41750,-12.9810657413295,-38.4413055931098,salvador,BA,1
41760,-12.9918803339143,-38.4459320685259,salvador,BA,1
41770,-12.979645413777,-38.4451396253387,salvador,BA,1
41800,-12.9830639116572,-38.4663059630698,salvador,BA,1
41810,-12.990942,-38.4547095,salvador,BA,1
45821,-16.3603175090547,-39.5912026350039,eunapolis,BA,1
45822,-16.36065333701,-39.586207937171,eunapolis,BA,1
45823,-16.3336977984944,-39.5813692424212,eunapolis,BA,1
45824,-16.3676386368797,-39.5736482216357,eunapolis,BA,1
45825,-16.371738,-39.5778375,eunapolis,BA,1
45826,-16.3639956438947,-39.5797520921611,eunápolis,BA,1
45828,-16.3691497225383,-39.5723237697274,eunapolis,BA,1
45829,-16.3505205389042,-39.5621586507516,eunapolis,BA,1
45830,-16.377468429,-39.576718053,eunapolis,BA,1
45834,-16.8429050780274,-40.1594630552138,jucurucu,BA,1
45836,-17.0363742433891,-39.5291988934769,itamaraju,BA,1
45840,-16.5810224716575,-39.7811053277399,guaratinga,BA,1
45848,-16.5795327302933,-39.6000210371334,itabela,BA,1
45850,-16.0908357055773,-39.6144757118376,itagimirim,BA,1
45855,-15.9687836061426,-39.5328255526608,itapebi,BA,1
45860,-15.6617300711944,-38.9360908084197,canavieiras,BA,1
45865,-15.4343962094182,-39.3271923415815,santa luzia,BA,1
45870,-15.6121793911958,-39.4305737741391,mascote,BA,1
45880,-15.424141828288,-39.4969685848901,camacan,BA,1
45890,-15.4651560618066,-39.6498555802298,pau brasil,BA,1
45900,-17.7376406760827,-39.2565647115123,caravelas,BA,1
45910,-17.542202923097,-39.1936006629984,alcobaça,BA,1
45920,-17.8933341978589,-39.3721133975337,nova vicosa,BA,1
45928,-17.8893053934578,-39.8525611582277,posto da mata,BA,1
45930,-18.0810983181798,-39.5453380855881,mucuri,BA,1
45936,-12.9728087524297,-38.4922926576003,itabatan,BA,1
45940,-17.6866781535352,-40.1069659251571,ibirapua,BA,1
45950,-17.6133989082422,-40.3452186568642,lajedao,BA,1
45955,-17.2256523475726,-40.0857398610967,vereda,BA,1
45960,-17.367142519491,-40.2223682019373,medeiros neto,BA,1
45968,-17.4525397699929,-39.9500645011504,itupeva,BA,1
45970,-17.1661319731903,-40.3329603214247,itanhem,BA,1
45972,-17.2003570739551,-40.2177911096758,ibiraja,BA,1
45975,-12.9334284371595,-38.4984724558835,batinga,BA,1
45980,-17.3393918095613,-39.2223478250713,prado,BA,1
45983,-17.1160563038874,-39.185717072374,cumuruxatiba,BA,1
45985,-17.5309847821525,-39.7399721781051,teixeira de freitas,BA,1
45986,-17.3122228004411,-39.9707163007005,teixeira de freitas,BA,1
45987,-17.5369857983119,-39.7304962989666,teixeira de freitas,BA,1
45988,-17.5326762443609,-39.7243830163758,teixeira de freitas,BA,1
45989,-17.5412993492796,-39.7105675217619,teixeira de freitas,BA,1
45990,-17.5309624470198,-39.713410588819,teixeira de freitas,BA,1
45991,-17.561900518882,-39.7443821414906,teixeira de freitas,BA,1
45992,-17.5435415352261,-39.7432727490832,teixeira de freitas,BA,1
45993,-17.5421858610831,-39.7476063953261,teixeira de freitas,BA,1
45994,-17.5346625633921,-39.7607578100519,teixeira de freitas,BA,1
45995,-17.5321131595169,-39.746544615606,teixeira de freitas,BA,1
45996,-17.5327104277094,-39.7356221466727,teixeira de freitas,BA,1
45997,-17.5423205821297,-39.7343875026093,teixeira de freitas,BA,1
45998,-17.5407054306093,-39.7490189816636,teixeira de freitas,BA,1
46100,-14.2006490006511,-41.6701976428035,brumado,BA,1
46103,-14.0373499999999,-41.7343099999999,itaquarai,BA,1
46110,-14.3901593488175,-41.8791766229818,malhada de pedras,BA,1
46130,-14.3234669999999,-41.349491,aracatu,BA,1
46140,-13.6506075015038,-41.842583920797,livramento de nossa senhora,BA,1
46165,-13.7572300204462,-41.7697591791941,dom basílio,BA,1
46170,-13.4821031536095,-41.7690550021405,rio de contas,BA,1
46180,-13.3930469999999,-42.134282,érico cardoso,BA,1
46190,-13.4390479663314,-42.2401304477263,paramirim,BA,1
46200,-14.89939367088,-41.9680722161403,condeuba,BA,1
46205,-14.5490911366134,-41.9393456584665,guajeru,BA,1
46220,-14.4093921400782,-42.0787266597227,rio do antonio,BA,1
46225,-14.2064668797434,-42.1175910942494,ibitira,BA,1
46250,-14.6896027784992,-41.6798160238516,presidente janio quadros,BA,1
46255,-14.6623986851981,-41.4917166702897,maetinga,BA,1
46270,-14.9430193788815,-41.7210240718473,piripá,BA,1
46280,-15.0399070942893,-41.9347946597965,cordeiros,BA,1
46290,-15.020630226341,-42.3703210836393,mortugaba,BA,1
46300,-14.5038437882854,-42.2225724716106,cacule,BA,1
46310,-14.8438423725711,-42.4318524467573,jacaraci,BA,1
46315,-14.7904006376108,-42.27064920303,irundiara,BA,1
46330,-14.6818879170738,-42.5072558812328,licinio de almeida,BA,1
46335,-14.5892441457292,-42.4381168260047,tauape,BA,1
40394,-12.9556364038317,-38.4923894825149,salvador,BA,1
40396,-12.884093213852,-38.4336393683299,salvador,BA,1
40410,-12.9472209444514,-38.4973929999875,salvador,BA,1
40411,-12.94775106476,-38.5002361495267,salvador,BA,1
40414,-12.9325793960349,-38.5114311682592,salvador,BA,1
40415,-12.9290400524554,-38.5113987398003,salvador,BA,1
40420,-12.9147119414262,-38.4961063158479,salvador,BA,1
40421,-12.918186,-38.4962248184835,salvador,BA,1
40425,-12.9241099170177,-38.5128487513129,salvador,BA,1
40430,-12.9302949734934,-38.4988889384658,salvador,BA,1
40433,-12.9447934782157,-38.3671031960875,salvador,BA,1
40435,-12.9248452711289,-38.4942395757241,salvador,BA,1
40436,-12.9269142084367,-38.4950547135726,salvador,BA,1
40440,-12.9299789636386,-38.5055160091489,salvador,BA,1
40444,-12.9398642529845,-38.5026555666898,salvador,BA,1
40445,-12.9435696206006,-38.5008642866586,salvador,BA,1
40450,-12.9407175938967,-38.4977789363977,salvador,BA,1
40451,-12.9357817045675,-38.5004843914264,salvador,BA,1
40454,-12.9334296610138,-38.4932025254246,salvador,BA,1
40455,-12.9315155342778,-38.5034122456287,salvador,BA,1
40460,-12.9571244844665,-38.5010627887315,salvador,BA,1
40470,-12.9171176009838,-38.4818987323858,salvador,BA,1
40480,-12.9205618739973,-38.4779095094351,salvador,BA,1
40483,-12.9208652773909,-38.4820621169402,salvador,BA,1
40484,-12.9131957252294,-38.4750406203185,salvador,BA,1
40487,-12.9460071792948,-38.491344953373,salvador,BA,1
40490,-12.8991027413295,-38.4787746258584,salvador,BA,1
40710,-12.8921255620347,-38.4765951947025,salvador,BA,1
40711,-12.8869404757721,-38.4753327169315,salvador,BA,1
40713,-12.9574077978286,-38.4835854271811,salvador,BA,1
40715,-12.8883772475233,-38.4701657530671,salvador,BA,1
40717,-12.8927589144842,-38.4786771579369,salvador,BA,1
40718,-12.8908816911921,-38.4808186711792,salvador,BA,1
40720,-12.9160402105295,-38.4679203407214,salvador,BA,1
40725,-12.8682282909642,-38.4775054852526,salvador,BA,1
40726,-12.880485768652,-38.4680465376988,salvador,BA,1
40730,-12.8508812820991,-38.4660748887853,salvador,BA,1
40731,-12.9428829777492,-38.4498688951843,salvador,BA,1
40735,-12.9536829809126,-38.4855552958941,salvador,BA,1
40740,-12.862953,-38.4721785,salvador,BA,1
40750,-12.862323,-38.478375,salvador,BA,1
40760,-12.9176733102249,-38.4530066314688,salvador,BA,1
40800,-12.9447820554112,-38.3872349073719,salvador,BA,1
40810,-12.8308301500076,-38.4761600817265,salvador,BA,1
40820,-12.9377712795107,-38.4514237419516,salvador,BA,1
40830,-12.9809191505637,-38.5144495415936,salvador,BA,1
41100,-12.9701106684034,-38.4694083769538,salvador,BA,1
41110,-12.9744058998373,-38.4635181986984,salvador,BA,1
41120,-12.9709937354302,-38.4567752488437,salvador,BA,1
41130,-12.9731732334237,-38.4581221079693,salvador,BA,1
41150,-12.9614036752277,-38.4707791170166,salvador,BA,1
41152,-12.9615167494434,-38.4648466353049,salvador,BA,1
41180,-12.9625569644257,-38.4466980762307,salvador,BA,1
41181,-12.9543497618135,-38.4386129127609,salvador,BA,1
41185,-12.9145545942743,-38.3551036242099,salvador,BA,1
41190,-12.9518554269693,-38.4634078182809,salvador,BA,1
41192,-12.9563412712333,-38.4532040743222,salvador,BA,1
41194,-12.9638858829162,-38.4384843340608,salvador,BA,1
41195,-12.9456427609077,-38.4556572100848,salvador,BA,1
41197,-12.9513195,-38.4614865,salvador,BA,1
41200,-12.9506689102754,-38.462988199439,salvador,BA,1
41204,-12.94182,-38.4674535,salvador,BA,1
41205,-12.9462266390056,-38.4463317080363,salvador,BA,1
41207,-12.941030826745,-38.4474554773345,salvador,BA,1
41210,-12.9480262279911,-38.4501802347631,salvador,BA,1
41211,-12.9455909306562,-38.4442620801911,salvador,BA,1
41213,-12.9396508642738,-38.4339355772982,salvador,BA,1
41214,-12.9319046547096,-38.4413179333094,salvador,BA,1
41215,-12.9371297958704,-38.4350312068124,salvador,BA,1
41217,-12.9532738782079,-38.4972402781581,salvador,BA,1
41218,-12.9431717187122,-38.436723,salvador,BA,1
41219,-12.935316948493,-38.4594981682254,salvador,BA,1
41220,-13.002597089931,-38.5144345914628,salvador,BA,1
41225,-12.9354763802562,-38.4571485951034,salvador,BA,1
41227,-12.9323460498941,-38.468283168069,salvador,BA,1
41230,-12.9190467441811,-38.449788884451,salvador,BA,1
41231,-12.9323075534339,-38.462609591384,salvador,BA,1
41233,-12.9077599501,-38.4504267697717,salvador,BA,1
